Student,Item01,Item02,Item03,Item04,Item05,Item06,Item07,Item08,Item09,Item10,Item11,Item12
Student3001,1,1,0,1,1,1,1,0,1,1,1,1
Student3002,1,1,1,1,1,1,1,1,1,0,1,0
Student3003,1,1,1,0,0,0,0,0,0,0,0,0
Student3004,0,0,0,0,0,0,0,1,1,1,1,0
Student3005,1,1,1,1,1,0,0,1,1,1,1,0
Student3006,1,1,1,1,1,1,1,1,1,1,1,0
Student3007,1,1,1,1,1,0,0,1,1,1,1,0
Student3008,1,1,1,1,1,1,0,1,1,1,1,0
Student3009,0,0,0,1,1,0,0,0,0,0,1,0
Student3010,1,1,1,1,1,1,1,0,1,0,0,0
Student3011,1,0,0,0,0,0,0,1,0,0,0,0
Student3012,1,0,0,1,1,1,0,0,0,0,0,0
Student3013,0,0,0,1,1,0,0,0,0,0,0,0
Student3014,1,1,1,1,1,1,0,1,1,1,1,1
Student3015,1,1,1,0,1,0,0,1,0,0,0,0
Student3016,1,1,0,0,1,0,0,0,0,0,0,0
Student3017,1,1,0,1,1,1,1,0,0,0,0,0
Student3018,0,0,0,0,0,0,0,0,0,0,0,0
Student3019,1,1,1,0,1,0,0,1,1,1,0,0
Student3020,0,0,0,0,1,0,0,0,0,0,0,0
Student3021,0,0,0,1,0,0,0,1,0,0,0,1
Student3022,1,1,1,1,1,1,1,1,1,1,1,1
Student3023,0,0,0,1,0,0,0,0,1,0,0,0
Student3024,1,1,1,0,0,0,0,1,1,1,1,0
Student3025,0,0,0,0,0,0,0,0,0,0,0,0
Student3026,1,1,0,1,1,1,1,1,1,0,0,0
Student3027,1,1,0,0,1,0,0,0,0,0,0,0
Student3028,1,1,1,1,1,0,1,1,1,1,1,0
Student3029,1,1,1,1,1,1,1,1,1,1,1,0
Student3030,0,0,0,1,1,0,0,1,1,0,0,1
Student3031,1,1,1,1,1,1,1,1,1,1,1,1
Student3032,1,1,1,0,0,0,0,1,1,1,1,0
Student3033,1,1,1,1,1,1,1,1,1,0,1,0
Student3034,1,1,1,1,1,1,1,1,1,1,1,1
Student3035,0,0,0,0,0,0,0,0,0,0,0,0
Student3036,1,1,1,1,1,1,1,1,1,1,1,1
Student3037,1,0,0,0,0,0,0,0,0,0,0,0
Student3038,1,0,0,0,0,0,0,1,1,1,0,0
Student3039,1,1,0,1,1,1,1,0,1,0,0,0
Student3040,1,1,0,1,1,0,0,1,1,1,1,1
Student3041,0,0,0,1,1,0,0,0,0,0,0,0
Student3042,0,0,0,1,0,0,0,1,1,1,1,0
Student3043,1,0,0,1,0,0,0,0,1,0,0,0
Student3044,1,1,1,1,1,0,0,1,1,1,1,0
Student3045,1,1,1,1,1,1,1,1,1,1,1,0
Student3046,1,0,0,0,0,0,0,1,1,1,0,0
Student3047,1,1,0,0,0,0,0,1,1,1,1,0
Student3048,0,0,0,0,0,0,0,0,1,0,0,0
Student3049,1,1,1,1,0,1,0,1,1,1,1,0
Student3050,0,0,0,1,1,0,0,1,0,1,0,0
Student3051,1,1,0,1,1,1,0,1,1,1,1,0
Student3052,1,1,1,1,1,0,0,1,1,1,1,0
Student3053,0,0,0,1,0,0,0,1,1,1,0,0
Student3054,0,0,0,1,1,0,0,0,0,0,0,0
Student3055,0,0,0,0,0,0,0,1,1,1,1,0
Student3056,1,1,1,1,1,0,0,1,1,1,1,0
Student3057,1,1,1,1,1,0,0,0,1,0,0,0
Student3058,1,1,1,0,0,0,0,0,0,0,0,0
Student3059,1,1,0,1,0,0,0,0,1,0,0,0
Student3060,1,1,1,1,1,1,1,1,1,1,1,0
Student3061,1,1,0,1,0,0,0,0,0,1,0,0
Student3062,0,0,0,0,0,0,0,0,0,0,0,1
Student3063,0,0,0,0,0,0,0,0,0,0,0,0
Student3064,1,0,0,1,1,0,0,0,0,0,0,1
Student3065,1,1,1,1,1,0,0,1,1,1,1,0
Student3066,1,1,1,1,0,0,0,1,1,1,1,0
Student3067,0,0,0,1,0,0,0,1,1,1,0,0
Student3068,0,0,0,0,0,0,0,0,0,0,0,0
Student3069,1,1,1,1,1,1,1,1,1,1,1,0
Student3070,1,1,1,1,1,1,0,1,1,1,1,0
Student3071,1,1,1,1,1,0,0,0,0,0,0,0
Student3072,0,0,0,0,0,0,0,0,0,0,0,0
Student3073,1,1,1,1,1,1,0,1,0,0,0,0
Student3074,1,0,0,0,0,0,0,1,0,0,0,0
Student3075,0,0,0,0,0,0,0,0,0,0,0,0
Student3076,1,1,1,1,1,0,0,1,1,1,1,0
Student3077,1,1,1,1,1,1,0,1,1,0,1,0
Student3078,1,0,0,1,1,0,0,1,1,1,0,0
Student3079,0,0,0,1,0,0,0,1,1,1,1,0
Student3080,1,1,1,1,1,0,0,1,1,1,1,0
Student3081,1,1,0,0,1,0,0,0,1,1,1,0
Student3082,1,0,0,0,0,0,0,1,1,1,0,1
Student3083,1,0,0,1,0,0,0,0,0,0,0,0
Student3084,1,0,0,0,0,0,0,1,1,1,0,0
Student3085,1,1,1,0,0,0,0,1,1,1,1,0
Student3086,1,1,0,1,0,0,0,0,0,1,1,0
Student3087,0,0,0,0,0,0,0,0,0,0,0,0
Student3088,1,1,1,1,1,1,1,1,1,0,1,0
Student3089,0,0,0,0,0,0,0,0,1,0,0,0
Student3090,1,1,0,1,1,0,0,1,1,1,1,0
Student3091,0,0,0,1,0,0,0,0,1,0,0,0
Student3092,0,0,0,0,1,0,0,1,1,1,1,0
Student3093,0,0,0,0,0,0,0,0,0,0,0,0
Student3094,0,0,0,1,1,1,0,0,1,0,0,0
Student3095,0,0,0,0,0,0,0,1,1,1,1,0
Student3096,1,1,0,1,1,1,1,1,1,1,1,0
Student3097,1,1,0,1,1,1,1,1,1,1,0,0
Student3098,1,0,0,0,0,0,0,0,0,0,0,0
Student3099,0,0,0,0,0,0,0,0,0,0,0,0
Student3100,0,0,0,0,0,0,0,0,0,0,0,0
Student3101,0,0,0,0,0,0,0,0,0,0,0,0
Student3102,0,0,0,1,1,0,0,1,1,1,0,0
Student3103,1,0,0,1,1,0,0,1,1,1,1,0
Student3104,1,1,1,1,1,0,0,1,1,0,0,0
Student3105,1,1,0,0,0,0,0,1,1,1,1,0
Student3106,0,0,0,1,1,0,0,0,0,1,0,0
Student3107,1,0,0,1,0,0,0,0,0,0,0,0
Student3108,0,0,0,0,0,0,0,0,0,0,0,0
Student3109,0,0,0,0,0,0,0,0,0,0,0,0
Student3110,1,1,0,0,0,0,0,1,1,1,1,0
Student3111,1,0,0,1,0,0,0,1,0,0,0,0
Student3112,0,0,0,0,0,0,0,1,1,1,0,0
Student3113,1,1,1,0,0,0,0,1,1,1,1,0
Student3114,1,1,1,1,1,0,0,1,1,1,1,0
Student3115,1,0,0,1,1,1,1,1,1,1,1,1
Student3116,0,0,0,0,0,0,0,0,0,0,0,0
Student3117,1,1,0,0,0,0,0,1,1,0,0,0
Student3118,1,0,0,1,0,0,0,1,1,1,1,0
Student3119,0,0,0,1,0,0,0,1,1,0,0,0
Student3120,1,1,1,1,1,1,1,1,1,1,1,1
Student3121,1,1,1,1,1,1,1,1,1,1,1,1
Student3122,1,1,0,1,1,0,0,1,1,1,1,0
Student3123,0,0,0,1,0,0,0,1,1,1,1,0
Student3124,1,1,1,1,1,1,1,1,1,1,1,0
Student3125,0,0,0,1,0,0,0,1,1,0,1,0
Student3126,1,1,1,1,1,1,1,1,1,0,1,0
Student3127,1,1,1,1,1,1,1,1,1,1,1,1
Student3128,0,0,0,0,0,0,0,0,0,0,0,0
Student3129,1,1,1,1,1,0,1,1,1,1,1,0
Student3130,1,1,1,1,1,1,0,0,1,0,0,1
Student3131,1,0,0,1,0,0,0,0,0,0,0,0
Student3132,0,0,0,1,0,0,0,0,1,0,1,0
Student3133,0,0,0,0,0,0,0,0,0,0,0,0
Student3134,1,1,1,0,1,0,0,1,1,1,1,1
Student3135,1,0,0,1,0,0,0,1,1,1,0,0
Student3136,0,0,0,1,1,0,0,1,0,1,0,0
Student3137,1,1,1,0,1,0,0,1,1,1,1,0
Student3138,0,0,0,0,0,0,0,0,0,0,0,0
Student3139,1,1,0,1,1,1,0,1,1,1,1,0
Student3140,1,0,0,1,1,0,0,1,1,1,0,0
Student3141,0,0,0,1,1,0,0,0,1,0,0,0
Student3142,1,1,1,0,0,0,0,1,1,1,1,0
Student3143,1,1,0,1,1,1,0,1,1,1,1,0
Student3144,1,1,1,1,1,0,0,1,1,1,1,0
Student3145,1,0,0,0,0,0,0,0,0,0,0,0
Student3146,1,1,1,1,0,0,0,0,0,0,0,0
Student3147,1,1,1,1,1,1,1,1,1,0,0,0
Student3148,1,0,0,1,0,0,0,0,1,0,0,0
Student3149,0,0,0,0,0,0,0,0,0,0,0,0
Student3150,0,0,0,0,1,0,0,1,0,0,0,0
Student3151,1,1,1,0,0,0,0,0,1,0,0,0
Student3152,1,0,0,0,0,0,0,0,1,0,0,0
Student3153,1,0,0,0,0,0,0,0,1,0,0,0
Student3154,0,0,0,0,0,0,0,1,1,1,0,1
Student3155,0,0,0,0,0,0,0,0,0,1,0,0
Student3156,1,1,1,1,1,0,0,0,1,0,0,0
Student3157,0,0,0,1,0,0,0,0,1,0,0,0
Student3158,0,0,0,1,0,0,0,0,0,0,0,0
Student3159,1,1,1,0,0,0,0,0,0,0,0,0
Student3160,1,1,1,1,1,1,1,1,1,1,1,0
Student3161,0,0,0,0,0,0,0,1,1,1,1,0
Student3162,1,1,1,1,1,1,1,1,1,1,1,1
Student3163,1,1,1,1,1,1,1,1,0,0,0,1
Student3164,1,1,1,1,1,1,1,1,1,1,1,0
Student3165,0,0,0,0,0,0,0,0,0,0,0,0
Student3166,1,1,0,0,0,0,0,1,1,1,1,1
Student3167,1,1,1,1,1,1,0,0,1,0,0,0
Student3168,1,1,1,0,0,0,0,0,1,0,0,0
Student3169,1,1,1,1,1,0,0,1,1,1,1,0
Student3170,1,1,1,0,1,0,0,0,1,0,0,0
Student3171,1,1,0,1,1,1,0,1,1,1,1,1
Student3172,0,0,0,0,0,0,0,1,1,0,0,0
Student3173,1,1,1,1,1,0,0,0,0,0,0,0
Student3174,1,1,1,1,1,1,1,1,1,1,0,0
Student3175,1,1,0,1,0,0,0,0,1,0,0,0
Student3176,1,1,1,1,1,0,0,1,1,1,1,1
Student3177,1,1,1,0,0,0,0,1,1,1,1,0
Student3178,1,1,1,0,1,0,0,0,1,0,0,0
Student3179,1,1,1,1,1,0,0,1,1,1,1,0
Student3180,0,0,0,0,0,0,0,1,1,1,0,0
Student3181,1,1,1,1,1,1,1,1,0,1,0,0
Student3182,0,0,0,1,1,0,0,0,0,0,0,0
Student3183,1,0,0,0,0,0,0,0,0,0,0,0
Student3184,1,1,1,1,1,1,1,1,1,1,1,0
Student3185,1,1,1,1,1,1,1,1,1,1,1,0
Student3186,1,1,0,1,0,0,0,1,1,1,1,0
Student3187,1,1,1,1,1,0,0,1,1,1,1,0
Student3188,0,0,0,1,0,0,0,1,1,0,0,0
Student3189,1,1,0,0,1,0,0,1,0,1,0,0
Student3190,1,1,0,1,0,0,0,1,1,1,1,0
Student3191,1,1,1,1,1,1,1,1,1,1,1,1
Student3192,1,1,1,1,1,1,1,1,1,1,1,1
Student3193,1,1,1,1,1,0,0,0,0,1,0,0
Student3194,0,0,0,1,0,0,0,0,0,0,0,0
Student3195,1,1,0,0,0,0,0,0,0,0,0,0
Student3196,0,0,0,1,0,0,0,0,0,0,0,0
Student3197,0,0,0,1,0,0,0,0,0,0,0,0
Student3198,0,0,0,1,1,0,0,0,1,0,0,0
Student3199,1,1,1,0,1,0,0,0,0,0,0,0
Student3200,0,0,0,0,0,0,0,1,0,0,0,0
Student3201,1,1,1,0,0,0,0,0,0,0,0,0
Student3202,1,1,0,1,1,0,0,0,0,0,0,0
Student3203,1,0,1,0,0,0,0,1,1,1,1,0
Student3204,0,0,0,0,0,0,0,1,1,1,1,0
Student3205,0,0,0,0,0,0,0,1,1,1,1,1
Student3206,1,1,1,1,1,1,1,1,1,1,1,0
Student3207,1,1,1,1,1,1,1,0,1,0,0,1
Student3208,1,0,0,1,0,0,0,1,1,1,1,0
Student3209,1,1,1,1,1,1,0,0,1,0,0,0
Student3210,1,1,1,1,1,1,1,1,1,1,1,0
Student3211,1,0,0,1,0,0,0,1,1,1,1,0
Student3212,0,0,0,1,0,0,0,1,1,1,1,1
Student3213,1,1,1,1,1,1,1,1,1,1,1,1
Student3214,0,0,0,1,1,0,0,1,1,0,0,0
Student3215,0,0,0,1,1,0,0,1,1,0,0,1
Student3216,0,0,0,1,1,0,0,1,1,1,1,0
Student3217,1,0,0,1,0,0,0,0,0,1,0,0
Student3218,1,1,1,1,1,1,1,1,1,1,1,1
Student3219,1,0,0,1,0,0,0,0,0,0,0,0
Student3220,0,0,0,1,0,0,0,0,0,0,0,0
Student3221,1,0,0,1,0,0,0,1,0,0,0,0
Student3222,0,0,0,1,0,0,0,1,0,0,0,0
Student3223,0,0,0,0,0,0,0,1,1,1,0,0
Student3224,1,0,0,0,0,0,0,1,1,1,1,0
Student3225,1,1,1,1,1,0,0,1,0,0,0,0
Student3226,0,0,0,1,1,1,0,1,0,0,0,0
Student3227,0,0,0,0,0,0,0,0,0,0,0,0
Student3228,1,1,1,1,1,0,0,1,1,1,1,0
Student3229,1,0,0,1,0,0,0,1,0,0,0,1
Student3230,1,1,1,1,1,1,1,1,1,1,1,1
Student3231,1,1,1,0,0,0,0,1,1,0,0,0
Student3232,1,1,1,1,1,1,1,1,1,1,1,0
Student3233,0,0,0,0,1,0,0,1,0,0,0,0
Student3234,1,1,0,1,0,1,0,1,1,0,0,0
Student3235,1,1,1,1,0,0,0,0,0,0,0,0
Student3236,1,1,1,1,1,1,1,1,1,1,1,1
Student3237,1,1,1,0,1,0,0,1,1,1,1,1
Student3238,1,1,1,0,0,0,0,0,0,0,0,0
Student3239,1,1,1,0,1,1,0,1,1,1,1,1
Student3240,1,1,0,0,0,0,0,0,0,0,0,0
Student3241,1,1,1,1,1,0,0,1,0,0,0,0
Student3242,1,1,1,1,1,0,0,1,1,0,0,0
Student3243,1,1,1,0,1,0,0,1,1,0,0,0
Student3244,1,1,1,0,1,0,0,1,1,1,0,0
Student3245,1,1,1,1,1,1,1,1,1,1,1,1
Student3246,1,1,1,1,1,0,0,0,0,0,1,0
Student3247,0,0,0,1,1,1,0,0,0,0,0,1
Student3248,0,0,0,0,0,0,0,0,0,0,0,0
Student3249,1,0,0,0,1,0,0,1,1,1,1,1
Student3250,1,1,1,1,1,1,1,1,1,1,1,0
Student3251,0,0,0,0,1,0,0,1,1,1,1,0
Student3252,1,1,1,0,0,0,0,0,0,0,0,0
Student3253,1,1,1,1,0,0,0,1,1,1,1,0
Student3254,1,1,0,0,0,0,0,1,1,1,1,1
Student3255,1,1,0,1,1,1,1,0,0,0,0,0
Student3256,0,0,0,0,0,0,0,1,1,1,1,0
Student3257,1,1,1,0,1,0,0,1,1,1,1,0
Student3258,1,0,0,0,0,0,0,1,0,0,0,0
Student3259,1,1,1,1,1,1,1,1,1,1,1,0
Student3260,1,1,0,1,1,0,0,1,1,1,1,0
Student3261,1,1,1,1,1,1,1,1,1,1,1,1
Student3262,0,0,0,0,0,0,0,1,1,1,1,0
Student3263,1,0,0,0,0,0,0,1,1,1,1,0
Student3264,1,1,1,1,0,0,1,0,0,0,0,0
Student3265,0,0,0,1,0,0,0,1,0,1,0,0
Student3266,0,0,0,1,0,0,0,1,0,0,0,0
Student3267,1,1,1,1,1,0,0,1,0,0,0,0
Student3268,1,1,1,1,1,1,1,0,0,0,0,0
Student3269,0,0,0,0,1,0,0,1,1,0,0,0
Student3270,1,1,0,1,1,1,0,1,1,0,1,0
Student3271,0,0,0,1,0,0,0,0,1,1,1,0
Student3272,0,0,0,0,1,0,0,1,1,1,0,0
Student3273,1,1,0,0,0,0,0,0,0,0,0,0
Student3274,0,0,0,0,0,0,0,0,0,0,0,0
Student3275,1,0,0,1,0,0,0,0,0,0,0,0
Student3276,1,0,0,1,0,0,0,0,0,0,0,0
Student3277,1,1,0,1,0,0,0,0,0,0,0,0
Student3278,1,0,0,0,1,0,1,0,1,0,0,0
Student3279,1,0,0,0,1,0,0,1,1,1,1,0
Student3280,1,1,1,0,1,0,0,1,1,1,1,0
Student3281,1,0,0,0,0,0,0,1,0,0,0,0
Student3282,1,1,0,1,0,0,0,1,1,1,1,1
Student3283,1,1,1,1,1,1,1,1,1,1,1,0
Student3284,1,1,1,1,0,0,0,1,1,1,1,0
Student3285,1,0,0,0,0,0,0,0,1,0,0,0
Student3286,1,1,0,0,0,0,0,0,0,0,0,0
Student3287,1,1,0,1,1,1,0,0,1,0,0,0
Student3288,1,0,0,0,0,0,0,0,0,0,0,0
Student3289,1,1,1,1,1,0,0,0,1,0,0,0
Student3290,1,1,1,0,0,0,0,1,1,1,1,1
Student3291,1,1,1,1,1,1,1,1,1,1,1,1
Student3292,0,0,0,0,0,0,0,0,0,0,0,0
Student3293,1,1,0,0,1,0,0,1,1,1,1,0
Student3294,0,0,0,0,1,0,0,1,1,1,0,0
Student3295,1,1,1,1,0,0,0,1,1,1,1,0
Student3296,0,0,0,1,0,0,0,0,1,1,0,0
Student3297,0,1,0,1,1,0,1,0,0,1,0,0
Student3298,0,0,0,0,0,0,0,1,1,1,1,0
Student3299,0,0,1,0,1,0,0,1,1,1,0,0
Student3300,1,1,1,0,0,0,0,1,1,0,1,1
Student3301,0,0,0,1,0,0,0,0,0,0,0,0
Student3302,0,0,0,1,0,0,0,0,0,0,0,0
Student3303,1,0,0,0,0,0,0,0,0,0,0,0
Student3304,1,1,1,1,1,1,1,1,1,1,1,0
Student3305,0,1,0,0,0,0,0,0,0,0,0,0
Student3306,0,0,0,0,0,0,0,0,0,0,0,0
Student3307,0,0,0,1,0,0,0,0,0,0,0,0
Student3308,1,1,1,1,1,1,0,0,1,0,0,1
Student3309,1,1,0,1,1,1,1,1,0,1,0,0
Student3310,1,0,0,1,0,0,0,0,0,0,0,0
Student3311,1,1,1,1,1,1,1,1,1,1,1,1
Student3312,1,0,0,1,0,0,0,0,0,0,0,0
Student3313,1,1,1,1,1,1,1,1,1,1,1,0
Student3314,1,0,0,0,0,0,0,0,0,1,0,0
Student3315,1,1,1,0,1,0,0,1,1,1,1,0
Student3316,0,0,0,0,0,0,0,0,0,0,0,0
Student3317,1,1,1,1,1,0,0,1,1,1,1,1
Student3318,1,1,1,1,1,0,0,1,1,1,1,0
Student3319,1,1,0,1,1,0,0,1,1,1,1,0
Student3320,1,0,0,1,0,0,0,0,0,0,0,0
Student3321,1,1,1,1,1,1,1,1,1,1,1,1
Student3322,0,0,0,0,0,0,0,1,1,1,1,0
Student3323,1,0,0,1,1,1,0,1,1,1,1,1
Student3324,1,0,0,0,0,0,0,0,1,1,0,1
Student3325,1,0,0,0,0,0,0,1,0,0,0,0
Student3326,1,1,1,1,1,1,1,1,1,1,1,1
Student3327,0,0,0,1,0,0,0,0,0,0,0,0
Student3328,0,0,0,0,0,0,0,0,1,0,0,0
Student3329,0,0,0,0,0,0,0,0,0,1,0,0
Student3330,1,1,1,1,1,1,0,1,1,1,1,1
Student3331,0,0,0,0,0,0,0,0,0,0,0,0
Student3332,0,0,0,1,0,0,0,1,1,1,1,0
Student3333,0,0,0,1,0,0,0,0,0,0,1,0
Student3334,0,0,0,1,0,0,0,1,0,0,0,0
Student3335,1,1,1,1,1,1,1,1,1,1,1,1
Student3336,1,1,1,1,1,1,1,1,1,1,1,0
Student3337,1,1,1,1,0,0,0,1,1,1,1,1
Student3338,1,1,1,0,0,0,0,0,0,1,0,0
Student3339,0,0,0,1,1,0,0,1,1,1,1,0
Student3340,0,0,0,0,0,0,0,0,0,0,0,0
Student3341,0,0,0,0,0,0,0,1,1,0,0,0
Student3342,1,1,1,1,1,1,1,1,1,1,1,0
Student3343,1,1,1,1,1,1,0,1,0,1,0,0
Student3344,1,1,1,1,1,1,1,1,1,1,1,0
Student3345,1,1,1,0,0,0,0,1,1,0,0,0
Student3346,1,1,0,0,0,0,0,0,0,0,0,0
Student3347,1,1,1,1,1,0,0,0,1,0,0,0
Student3348,0,0,0,1,1,1,1,1,0,0,0,0
Student3349,1,1,1,1,1,0,0,0,0,0,0,0
Student3350,1,1,0,1,1,1,1,1,0,0,0,0
Student3351,0,0,0,0,0,0,0,0,1,1,0,0
Student3352,0,0,0,1,1,0,0,1,1,1,0,0
Student3353,1,1,0,0,0,0,0,1,0,0,0,0
Student3354,1,1,0,1,0,0,0,0,1,0,0,1
Student3355,1,1,0,1,1,1,1,1,1,1,1,0
Student3356,1,1,0,0,0,0,0,0,0,1,0,1
Student3357,1,1,1,0,1,0,0,1,1,1,1,1
Student3358,1,1,1,1,1,1,1,0,1,1,1,0
Student3359,1,0,0,1,0,0,0,0,0,1,0,0
Student3360,1,1,1,1,1,0,0,1,1,1,1,0
Student3361,1,1,0,1,0,0,0,0,0,1,1,0
Student3362,1,0,0,0,0,0,0,1,1,0,1,0
Student3363,1,1,1,1,1,1,1,1,1,1,1,1
Student3364,1,1,0,0,1,0,0,1,1,1,1,0
Student3365,1,0,0,1,0,0,0,0,0,0,0,0
Student3366,1,0,0,0,0,0,0,0,1,0,0,0
Student3367,1,1,1,1,1,1,0,1,1,1,1,0
Student3368,1,1,0,1,1,1,1,0,1,1,1,0
Student3369,1,1,1,1,1,1,1,0,1,0,0,0
Student3370,0,0,0,0,0,0,0,0,1,0,0,0
Student3371,0,1,1,1,1,1,1,1,1,1,1,0
Student3372,1,1,0,1,1,1,1,1,1,1,1,0
Student3373,0,0,0,1,0,0,0,0,0,0,0,0
Student3374,1,1,1,1,1,1,1,1,1,1,1,0
Student3375,0,0,0,0,0,0,0,1,1,1,1,1
Student3376,0,0,0,0,0,0,0,0,0,0,0,0
Student3377,0,0,0,0,0,0,0,0,0,0,0,0
Student3378,1,1,1,1,1,1,1,1,1,1,1,0
Student3379,1,1,1,0,0,0,0,1,1,1,1,0
Student3380,1,1,1,0,0,0,0,1,0,0,0,0
Student3381,1,0,0,1,0,0,0,1,0,1,0,0
Student3382,1,1,1,1,1,1,1,1,1,1,1,1
Student3383,1,0,0,1,0,0,0,1,1,1,1,0
Student3384,1,1,1,1,1,1,1,1,1,1,1,0
Student3385,1,1,0,0,0,0,0,1,1,1,1,0
Student3386,0,0,0,0,0,0,0,0,0,0,0,0
Student3387,1,1,1,1,1,1,0,1,1,1,1,0
Student3388,1,1,1,1,0,0,0,1,1,0,0,0
Student3389,1,0,0,0,0,0,0,1,1,1,0,0
Student3390,1,1,0,1,1,1,1,1,1,1,1,1
Student3391,1,1,0,0,0,0,0,1,0,0,0,0
Student3392,1,1,0,1,1,1,1,1,1,1,1,0
Student3393,1,1,0,1,1,1,0,0,1,1,0,0
Student3394,1,0,0,1,0,0,0,0,0,0,0,0
Student3395,1,1,0,0,0,0,0,1,1,1,1,0
Student3396,0,0,0,0,0,0,0,0,0,0,0,0
Student3397,0,0,0,0,0,0,0,0,0,0,0,0
Student3398,0,0,0,0,0,0,0,0,0,0,0,0
Student3399,1,0,0,1,0,0,0,1,1,1,1,0
Student3400,0,0,0,0,0,0,0,1,1,1,1,1
Student3401,1,1,0,1,0,0,0,1,0,0,0,0
Student3402,1,0,0,1,1,0,0,1,1,1,1,0
Student3403,1,1,0,0,0,0,0,0,1,0,0,0
Student3404,1,1,1,1,1,0,0,1,1,1,1,0
Student3405,1,1,1,1,1,1,1,1,1,1,1,0
Student3406,1,0,0,0,0,0,0,1,0,0,0,0
Student3407,0,0,0,1,0,0,0,1,1,0,0,0
Student3408,1,0,0,0,0,0,0,0,1,0,0,0
Student3409,1,1,1,1,1,1,1,1,1,1,1,1
Student3410,1,1,0,1,1,1,0,1,1,1,1,1
Student3411,0,0,0,0,0,0,0,0,0,0,0,0
Student3412,1,0,0,1,0,0,0,0,0,0,0,0
Student3413,0,0,0,0,0,0,0,0,0,0,0,0
Student3414,0,0,0,0,0,0,0,0,0,0,0,0
Student3415,1,1,1,1,1,1,1,0,0,0,0,0
Student3416,1,1,1,1,0,0,0,1,1,1,1,0
Student3417,1,1,1,0,1,0,0,1,1,1,1,1
Student3418,0,0,0,0,0,0,0,0,0,0,0,0
Student3419,0,0,0,0,0,0,0,1,1,1,0,0
Student3420,1,0,0,1,0,0,0,1,1,1,1,0
Student3421,0,0,0,1,1,0,0,1,1,1,1,0
Student3422,0,0,0,1,1,0,0,1,0,0,0,0
Student3423,0,0,0,0,0,0,0,1,1,0,0,0
Student3424,1,1,1,0,0,0,0,0,1,0,0,0
Student3425,1,0,0,0,1,0,0,1,1,1,1,0
Student3426,0,0,0,1,0,0,0,1,0,0,0,0
Student3427,0,0,0,0,0,0,0,1,1,1,1,0
Student3428,1,1,1,1,0,0,0,1,1,1,1,0
Student3429,0,0,0,1,0,0,0,1,1,0,0,0
Student3430,1,1,1,1,1,1,1,1,1,1,0,1
Student3431,1,1,0,1,0,1,1,1,1,1,1,0
Student3432,1,0,0,0,0,0,0,1,1,1,1,0
Student3433,0,0,0,0,0,0,0,0,0,0,0,0
Student3434,1,1,1,1,1,1,1,0,0,0,0,0
Student3435,1,1,1,0,1,0,0,1,1,1,1,0
Student3436,0,0,0,1,0,0,0,0,0,1,0,0
Student3437,1,1,1,1,1,0,0,1,0,0,0,0
Student3438,1,0,0,1,0,0,0,1,0,1,1,0
Student3439,1,1,0,0,1,0,0,0,0,0,0,0
Student3440,0,0,0,1,0,0,0,1,1,1,1,0
Student3441,1,1,1,1,0,0,0,1,1,1,1,0
Student3442,1,1,1,1,1,1,1,1,1,1,1,0
Student3443,1,1,1,1,0,0,0,1,1,1,1,0
Student3444,1,1,1,1,1,1,1,0,0,0,0,0
Student3445,1,1,1,1,1,0,0,1,0,0,0,0
Student3446,1,1,0,0,1,0,0,1,1,0,0,1
Student3447,1,1,1,1,1,1,1,1,1,1,1,0
Student3448,1,1,1,0,1,0,0,1,1,1,1,1
Student3449,1,1,1,1,1,1,0,1,1,1,1,0
Student3450,0,0,0,1,1,0,0,0,0,0,0,0
Student3451,1,1,1,1,1,0,0,0,0,0,0,0
Student3452,0,0,0,0,0,0,0,0,0,0,1,0
Student3453,0,0,0,1,0,0,0,0,0,0,0,0
Student3454,0,0,0,0,0,0,0,0,0,0,0,0
Student3455,0,0,0,0,0,0,0,1,1,1,1,0
Student3456,1,1,1,1,1,0,0,0,0,0,0,0
Student3457,1,1,0,1,1,1,0,1,1,1,1,0
Student3458,1,1,1,1,1,1,1,1,1,1,1,1
Student3459,0,0,0,0,0,0,0,0,1,0,0,0
Student3460,0,0,0,0,1,0,0,0,0,0,0,0
Student3461,1,1,0,1,1,0,0,0,0,0,0,0
Student3462,0,0,0,1,0,0,0,1,1,1,1,0
Student3463,1,1,0,0,0,0,0,1,1,1,1,0
Student3464,1,1,1,1,1,1,0,1,1,1,1,0
Student3465,0,0,0,0,0,0,0,1,1,1,1,0
Student3466,1,1,1,1,1,0,0,1,0,1,1,0
Student3467,1,1,0,0,0,0,0,0,0,0,0,1
Student3468,1,1,1,1,0,0,0,0,0,0,0,0
Student3469,1,1,0,1,1,1,1,0,0,0,0,0
Student3470,1,1,1,1,0,0,0,0,1,0,0,0
Student3471,1,0,0,0,1,0,0,0,1,0,0,0
Student3472,0,0,0,1,0,0,0,0,0,0,0,0
Student3473,0,0,0,1,1,0,0,0,1,0,0,0
Student3474,0,0,0,0,0,0,0,1,1,1,0,0
Student3475,1,1,1,0,1,0,0,0,1,0,0,1
Student3476,1,0,1,1,0,0,0,1,0,0,0,0
Student3477,1,1,1,1,1,1,1,1,1,1,1,1
Student3478,1,1,1,1,1,1,1,1,1,1,1,0
Student3479,0,0,0,0,0,0,0,0,0,0,0,0
Student3480,1,1,1,1,1,0,0,1,1,1,1,0
Student3481,1,0,0,1,0,0,0,1,1,1,1,1
